15.169,15.061,14.9,15.162,16.49,14.165
15.178,15.218,14.765,14.514,14.681,13.998
15.217,15.244,15.353,15.325,15.027,14.29
19.652,19.672,20.006,20.023,19.291,18.569
15.169,15.14,15.19,15.705,14.521,14.405
15.169,15.114,15.033,15.803,14.4,15.759
14.99,15.028,15.233,15.316,15.017,14.482
15.187,14.98,15.226,15.053,15.078,14.488
15.161,15.117,15.226,14.883,14.916,15.563
16.638,16.632,16.322,17.381,16.271,15.503
15.154,15.084,14.787,14.753,14.89,15.516
15.178,15.057,15.476,14.872,15.476,16.816
15.191,15.228,15.532,14.541,15.345,14.187
14.997,15.026,14.73,15.608,15.268,16.259
15.153,15.08,14.925,16.167,15.218,14.237
14.968,14.844,14.697,15.318,15.52,15.893
14.996,14.971,14.62,16.315,15.41,14.911
15.192,15.182,15.542,16.396,14.491,16.841
15.178,15.255,15.1,15.463,15.472,14.669
14.971,14.933,15.347,14.928,13.676,16.684
15.17,15.225,15.526,15.309,16.729,14.436
15.086,15.045,14.87,15.576,15.79,14.605
15.122,15.056,14.828,15.122,15.106,14.37
15.004,14.832,15.164,15.584,14.658,15.685
15.212,15.13,15.202,15.73,15.804,14.619
15.486,15.557,15.089,15.461,16.546,16.145
15.457,15.465,15.387,15.052,15.198,13.929
15.177,15.159,14.757,15.217,15.112,15.344
15.093,15.076,14.761,15.538,14.537,14.823
15.146,15.123,15.575,15.885,14.703,17.61
15.178,15.107,15.949,14.959,15.528,17.207
15.006,14.936,14.815,13.842,14.804,16.29
15.247,15.303,14.767,15.079,16.275,15.868
15.19,15.074,14.807,15.358,16.644,16.47
14.964,14.842,14.941,15.594,15.061,15.686
14.96,14.966,14.665,15.128,15.609,15.148
14.986,14.79,14.806,14.762,15.361,15.441
15.205,15.051,14.73,15.203,15.746,16.486
14.974,15.028,14.682,14.976,13.83,15.143
15.218,15.267,15.471,14.573,14.718,13.803
14.968,15.063,14.713,15.459,14.93,15.146
15.144,15.179,14.989,14.554,15.311,17.54
14.981,15.097,15.093,14.621,15.274,14.276
15.199,15.144,15.116,16.037,15.585,14.913
15.008,15.035,14.567,14.953,15.505,14.562
16.059,15.962,15.733,16.226,16.1,15.81
15.206,15.282,15.425,15.792,16.367,14.408
14.998,15.161,15.116,14.75,14.45,14.826
15.241,15.037,15.188,14.205,14.921,15.924
15.172,15.128,15.089,15.242,14.168,15.24
15.182,15.219,15.466,14.029,15.273,16.589
15.194,15.363,15.361,14.966,14.563,15.591
25.293,25.25,25.596,24.765,25.423,24.877
15.15,14.979,15.533,16.014,14.523,13.59
15.188,15.035,15.432,15.143,13.949,16.163
14.971,15.098,14.23,15.513,15.74,15.297
14.966,15.014,15.556,14.949,15.237,15.202
14.975,14.912,15.068,15.259,16.004,14.747
15.19,15.089,15.253,15.579,15.956,15.24
14.971,15.098,14.878,14.62,15.215,14.974
14.97,15.085,15.055,15.481,14.641,16.484
14.989,14.796,14.933,14.199,14.964,14.478
15.15,15.205,15.267,15.013,14.294,15.301
15.172,15.198,15.027,15.074,14.818,12.981
15.419,15.516,15.927,14.396,14.704,15.879
15.338,15.325,14.991,15.518,15.292,13.826
15.161,15.008,15.409,15.347,14.845,15.033
15.207,15.095,14.834,15.738,13.217,13.572
15.178,15.112,14.984,14.863,14.068,15.858
15.05,15.062,14.708,14.711,14.716,15.191
15.407,15.521,15.737,15.497,16.093,15.192
15.143,15.12,15.192,14.935,15.063,15.11
15.155,15.261,15.439,14.318,14.399,15.919
15.237,15.406,15.228,16.128,14.699,15.072
15.152,15.143,14.983,15.362,15.061,14.938
15.185,15.474,15.297,16.234,14.861,13.891
14.991,15.079,14.804,15.251,15.76,15.59
15.19,15.192,15.155,15.167,14.81,14.677
15.174,15.016,14.87,16.179,15.748,14.423
15.184,15.185,15.329,14.847,15.618,14.637
15.146,15.103,15.198,14.562,14.499,13.854
15.956,15.977,15.965,16.108,16.136,15.462
14.97,15.033,14.62,15.699,14.475,14.623
14.986,14.938,14.634,15.307,14.839,14.791
15.134,15.053,15.27,15.683,15.22,15.616
14.975,15.08,15.096,14.555,15.099,13.478
15.169,15.194,14.642,14.897,16.008,15.576
15.177,15.194,15.188,15.389,15.031,15.871
15.004,15.052,15.069,15.292,15.799,14.253
14.965,14.832,15.114,14.055,15.665,13.806
14.972,15.039,15.303,16.404,13.852,15.231
15.279,15.277,15.865,15.257,15.291,14.312
14.97,14.896,15.108,14.158,15.356,15.926
15.206,15.261,15.227,15.205,14.686,14.467
14.973,15.128,15.262,15.602,14.962,13.412
16.33,16.295,16.192,16.797,15.442,15.528
14.967,14.907,15.216,15.021,15.623,14.301
15.035,14.84,14.846,15.82,14.158,14.626
15.091,15.207,15.403,14.329,14.349,14.507
14.979,14.88,15.102,15.098,15.145,14.495
15.019,15.017,15.214,14.222,16.398,15.342
15.253,15.179,15.954,16.293,15.425,14.886
15.004,15.041,15.483,14.854,14.414,14.887
15.176,15.097,15.836,14.377,15.644,15.03
15.134,14.906,14.893,15.099,15.101,15.927
15.058,15.067,14.929,15.265,14.778,16.633
15.184,14.901,15.062,14.49,14.226,16.214
14.97,14.95,14.922,15.181,14.763,15.279
16.614,16.581,16.592,16.266,16.181,15.888
15.132,15.26,15.302,15.106,14.938,17.245
15.162,15.142,15.257,14.445,15.204,15.653
19.648,19.585,19.499,19.569,18.933,20.635
14.989,15.001,14.559,14.785,15.249,14.172
15.175,15.211,15.113,14.913,15.617,14.856
15.236,15.078,14.826,15.283,15.387,14.855
15.179,15.084,15.339,15.539,16.018,14.986
20.646,20.647,20.846,21.425,21.252,18.29
15.189,15.192,14.733,15.5,15.973,15.747
21.607,21.639,21.026,22.425,21.271,22.78
14.968,14.897,15.374,14.701,16.611,13.349
15.014,14.974,15.368,14.966,14.93,15.279
15.208,15.2,15.449,13.993,14.875,14.912
15.006,15.064,14.901,14.211,15.995,15.152
15.179,15.286,14.856,15.437,15.1,15.167
14.967,14.791,14.237,15.579,15.781,14.658
15.208,15.297,15.051,15.231,14.9,14.363
14.996,15.067,14.537,14.951,15.275,15.331
14.981,15.017,15.437,14.807,15.211,15.357
15.091,14.91,15.171,16.228,14.911,14.978
15.178,15.031,15.189,14.802,14.091,16.561
15.199,15.192,15.523,15.859,15.178,16.019
15.198,15.097,14.91,14.892,14.885,14.899
15.232,15.124,15.448,14.633,15.748,14.284
15.198,15.201,15.987,15.509,16.425,16.679
16.65,16.837,17.157,17.354,17.008,16.633
15.08,15.061,15.361,15.73,14.817,14.977
15.117,15.127,14.97,15.305,14.71,14.805
14.974,15.052,15.376,15.749,15.599,14.759
14.981,15.073,15.4,15.61,14.667,13.722
15.231,15.442,15.193,15.042,14.843,14.82
14.988,15.042,14.788,14.932,15.08,14.273
15.189,15.459,15.359,15.405,15.091,14.35
15.163,15.319,15.271,14.834,15.031,14.943
24.115,24.037,23.417,24.699,24.34,24.197
15.178,15.237,15.024,14.677,14.169,16.447
15.197,15.08,14.732,16.382,14.883,15.623
14.977,14.881,15.349,14.805,15.249,15.435
17.904,17.977,17.567,17.431,18.166,18.638
15.179,15.368,15.378,14.539,14.823,14.353
15.222,15.271,14.975,14.173,14.453,15.69
14.98,15.152,15.32,14.352,15.198,15.155
15.132,14.903,15.186,14.713,14.929,14.5
15.119,15.018,15.288,14.641,14.574,13.948
15.212,15.153,15.488,14.299,15.396,15.445
14.984,15.089,14.879,15.767,14.219,14.659
14.983,14.984,14.738,16.005,15.427,15.238
15.184,15.158,15.464,15.489,15.697,15.774
15.176,15.145,15.02,15.922,14.377,16.727
15.219,15.378,15.417,15.367,15.321,15.056
14.984,14.762,14.587,15.007,15.928,14.9
14.983,15.1,14.797,14.695,13.626,14.934
14.97,15.021,14.763,15.003,15.12,14.398
16.503,16.616,16.518,16.076,15.578,17.124
14.991,14.995,14.793,13.844,14.166,14.436
14.969,14.981,15.051,14.482,15.217,15.397
14.993,15.082,14.382,14.531,15.548,15.577
15.161,14.889,15.433,14.924,15.3,15.521
15.159,15.131,15.614,15.37,14.077,14.068
15.197,15.081,15.542,16.088,14.834,16.26
15.186,15.242,15.075,15.175,15.145,14.362
15,14.869,14.606,15.847,16.241,15.385
14.986,14.855,15.006,15.473,16.092,15.131
14.989,14.986,14.936,14.179,15.151,15.012
15.089,15.01,14.684,15.013,16.049,15.464
15.175,15.152,15.325,14.416,15.698,16.471
14.996,15.09,14.368,15.449,14.921,14.545
15.185,15.171,14.921,15.14,15.027,16.037
15.191,15.112,15.403,15.225,15.72,14.953
14.978,15.091,15.047,14.024,14.805,15.783
15.076,15.014,15.164,14.848,15.376,15.015
15.164,15.091,14.948,15.134,16.541,15.876
15.178,15.185,15.264,15.018,14.91,14.375
15.104,14.994,15.067,15.68,14.729,15.19
15.18,14.937,15.033,15.483,14.519,16.249
15.176,15.223,15.343,15.87,16.434,16.065
15.048,14.928,15.262,14.581,15.089,14.395
14.966,15.01,15.507,14.901,14.138,14.923
15.221,15.109,15.729,15.039,14.681,14.677
14.985,14.897,14.748,14.76,15.459,14.739
14.965,14.982,15.111,14.081,16.247,15.483
14.991,15.014,15.323,15.265,15.712,14.087
15.254,15.207,14.817,15.272,15.786,17.767
15.166,15.119,15.315,14.883,15.307,13.689
15.181,15.137,15.257,15.19,15.462,15.669
15.272,15.129,15.392,14.11,15.385,17.549
15.15,15.253,15.043,15.312,16.49,15.948
15.146,15.067,15.084,15.032,14.465,15.154
15.199,14.997,15.114,15.363,13.963,14.532
15.004,15.13,15.348,15.215,14.881,15.82
15.199,15.138,15.317,15.797,14.161,15.555
14.956,15.057,15.182,14.311,14.637,15.584
14.992,15.05,14.328,14.634,14.698,14.407
15.196,15.263,15.656,15.207,14.976,14.974
15.153,14.986,15.002,15.083,15.054,15.383
14.994,15.058,15.376,15.699,15.338,14.912
15.132,15.129,15.584,14.346,15.208,15.581
15.191,15.239,15.242,15.683,16.27,15.343
14.978,15.18,14.786,14.907,15.29,15.16
14.982,14.981,15.031,15.556,14.92,13.601
14.971,14.92,15.25,14.608,14.23,16.963
15.19,15.175,15.263,15.046,15.91,14.488
15.212,15.162,14.861,15.068,16.31,15.966
15.001,14.994,14.594,14.622,14.396,15.167
15.165,15.233,15.016,15.097,15.136,14.954
16.144,16.25,15.578,15.992,16.021,15.916
15.104,14.933,15.408,16.109,15.33,14.463
15.21,15.273,14.875,15.367,14.89,15.998
15.212,15.061,15.001,15.094,15.41,15.347
14.977,14.944,15.057,15.386,16.518,14.36
15.184,15.349,14.876,16.364,15.217,15.288
15.004,14.9,14.79,13.913,16.039,14.957
15.181,15.332,15.605,15.724,13.899,15.008
15.193,15.2,14.877,14.892,14.59,16.727
14.988,14.988,14.323,15.038,14.782,14.195
14.991,14.911,15.299,14.69,15.069,13.567
15.189,15.185,15.018,15.604,14.584,15.137
15.149,15.152,15.276,14.995,16.407,16.876
14.991,14.959,14.648,14.921,14.313,16.951
15.114,15.106,15.086,15.484,15.884,16.056
15.14,14.974,15.41,14.835,16.272,14.704
15.215,15.195,15.172,15.598,13.953,16.335
15.205,15.28,15.168,15.038,14.152,14.551
14.974,14.972,14.82,15.209,15.464,13.694
15.139,15.12,15.058,14.747,14.733,14.908
14.98,14.982,15.009,14.195,14.434,15.77
15.193,15.204,15.161,14.851,15.298,15.256
15.19,15.25,14.871,15.99,16.021,14.275
14.97,15.026,15.265,15.659,14.919,12.499
14.965,15.145,15.115,15.466,15.656,14.804
15.092,15.225,15.461,15.865,16.121,14.61
15.167,15.147,15.003,15.936,15.824,15.177
14.981,15.001,15.019,15.362,14.795,15.408
15.202,15.272,15.623,14.627,16.699,14.854
15.173,15.124,15.192,16.283,15.3,15.831
15.221,15.283,15.059,14.717,15.763,14.543
15.223,15.065,15.979,14.818,15.259,15.734
15.114,15.191,15.179,14.989,15.154,15.461
15.202,15.194,14.729,14.91,16.348,15.976
15.166,15.244,15.144,15.302,13.986,16.02
15.188,15.222,15.289,15.972,15.904,14.348
14.988,14.916,14.857,15.772,14.599,15.951
14.972,15.052,15.297,14.837,15.312,14.278
15.026,14.996,15.695,15.257,14.392,14.835
15.222,15.284,14.685,15.125,14.81,16.385
15.143,15.195,15.087,14.527,15.826,13.909
14.983,14.865,15.258,14.808,14.805,13.92
15.138,15.19,15.563,14.535,15.255,15.781
14.99,15.066,14.349,14.555,14.652,14.05
15.187,15.229,15.414,15.449,14.728,15.069
15.168,15.117,15.41,14.955,14.873,16.615
15.212,15.151,14.86,15.111,15.124,16.223
15.086,15.226,14.82,15.377,15.917,15.35
15.165,15.138,15.022,14.409,14.778,15.283
15.202,15.234,14.663,15.798,14.953,15.625
14.986,14.939,14.995,13.615,16.098,13.035
15.193,15.28,15.339,14.681,14.244,13.656
14.994,14.985,15.362,14.32,15.337,14.932
15.218,15.21,14.892,15.001,15.763,15.959
15.202,15.307,15.506,14.665,14.246,15.763
15.323,15.469,15.596,15.471,15.263,16.464
15.194,15.201,15.635,14.948,16.669,14.48
14.981,14.931,14.987,14.209,15.302,15.067
14.974,15.072,14.63,14.82,14.971,14.566
14.984,15.044,14.82,14.797,14.993,14.791
15.364,15.461,15.363,14.746,14.884,15.827
15.208,15.235,15.303,14.882,16.056,14.637
15.181,15.424,15.408,14.662,15.793,15.08
15.189,15.296,14.654,14.48,14.673,14.695
14.959,14.933,14.695,14.319,14.953,15.533
15.177,15.324,15.315,14.266,14.889,15.025
14.972,14.956,14.754,14.114,15.038,15.25
15.095,15.073,14.515,14.541,14.749,14.932
14.982,14.992,14.511,14.453,15.325,14.706
15.151,15.057,15.589,15.311,13.635,15.995
15.236,15.444,15.096,15.422,15.174,15.08
15.215,15.364,15.125,15.996,14.538,14.611
15.179,15.165,15.125,16.219,14.844,15.164
15.183,15.18,15.749,15.67,14.866,15.327
14.971,14.93,15.019,14.802,15.113,13.976
15.165,15.006,15.273,15.146,15.926,13.603
15.181,15.145,15.228,14.555,15.402,15.282
15.187,15.156,14.623,14.598,13.782,13.702
15.154,15.317,15.201,15.098,15.005,14.194
26.599,26.578,26.344,25.413,25.728,26.191
26.228,26.396,25.958,25.796,25.444,26.522
26.124,26.007,26.166,26.128,26.252,24.773
25.456,25.441,25.537,25.212,24.542,25.59
26.171,26.181,26.071,26.621,26.287,25.631
26.239,26.4,26.565,25.594,25.751,25.197
26.172,26.191,26.405,26.399,26.45,26.103
26.185,26.119,26.55,26.2,27.267,25.44
26.567,26.668,26.163,26.337,26.911,25.074
26.112,26.085,25.759,26.655,26.53,26.77
26.577,26.427,26.592,27.127,25.393,27.958
26.19,26.221,26.054,26.181,25.467,25.945
26.178,26.104,26.156,25.892,26.098,27.008
26.203,26.35,25.998,25.058,27.997,27.872
26.173,25.858,26.396,26.633,25.672,26.341
26.196,26.063,26.596,26.189,26.546,26.761
25.386,25.314,25.306,24.674,26.4,25.267
26.186,26.148,25.945,26.066,26.51,25.864
26.282,26.187,26.298,26.372,26.695,25.228
26.172,26.225,26.305,25.893,26.878,27.219
26.15,26.051,26.166,25.993,25.562,26.66
26.121,26.084,25.869,25.841,24.922,26.487
26.126,26.022,26.664,25.782,25.641,26.954
26.248,26.303,26.094,26.243,26.168,27.983
26.174,26.353,25.713,26.071,25.663,27.497
26.133,26.139,25.818,26.288,25.755,26.461
26.134,26.14,26.387,25.802,25.339,25.655
26.127,26.031,25.952,26.578,26.412,26.619
26.11,26.214,25.983,26.118,26.742,25.586
26.486,26.536,26.822,27.037,26.414,26.68
26.121,26.228,26.148,25.946,26.09,27.067
26.519,26.484,26.827,26.556,26.873,25.863
26.136,26.046,26.039,26.032,25.33,25.312
26.15,26.08,26.211,26.186,26.708,25.016
26.206,26.254,26.484,26.132,26.316,26.136
26.423,26.485,26.296,25.482,27.05,26.559
25.925,26.065,25.858,25.967,25.122,23.599
26.183,26.206,26.346,26.005,27.109,25.826
26.531,26.535,26.197,25.801,26.946,27.462
26.178,26.269,26.565,26.024,26.234,26.382
26.196,26.143,25.945,26.758,25.536,27.742
25.839,25.701,25.579,25.454,26.06,25.848
26.235,26.237,26.524,25.999,25.671,26.26
26.159,26.26,25.903,26.478,27.548,26.072
26.192,26.241,26.718,25.848,26.884,26.374
25.393,25.499,25.526,26.212,25.78,26.194
26.102,26.061,25.713,26.221,27.557,26.602
26.104,26.015,26.149,26.812,26.292,26.287
26.186,26.141,26.208,25.935,26.392,26.438
26.133,26.191,26.453,26.485,26.328,27.155
26.153,26.023,25.688,26.192,27.684,26.376
25.384,25.441,25.699,25.604,26.211,26.64
26.147,25.984,25.689,26.294,24.905,26.378
26.575,26.67,26.436,27.023,26.013,27.024
26.175,26.046,25.72,26.622,25.872,24.865
26.21,26.171,25.978,25.477,26.09,26.837
26.143,26.031,26.178,25.607,25.374,24.73
26.138,26.339,26.152,26.432,26.262,25.388
26.4,26.387,26.437,26.468,26.158,26.523
26.17,26.111,26.395,25.714,27.584,26.708
26.148,26.296,26.065,25.538,25.44,26.394
26.162,26.1,26.19,26.246,25.668,25.359
26.196,26.195,25.888,26.047,26.626,26.487
26.542,26.623,26.455,27.288,26.045,27.291
26.14,26.091,26.792,25.795,26.101,25.549
26.168,26.186,26.688,27.489,25.862,24.272
25.146,25.049,25.061,24.552,25.964,23.609
26.137,26.312,25.945,26.312,25.178,26.669
26.197,26.177,26.123,25.908,27.572,27.129
26.183,26.086,26.439,25.473,25.676,26.434
26.157,26.221,26.002,26.536,25.501,27.038
26.185,26.137,26.523,26.473,26.926,26.327
26.111,26.129,25.616,26.39,27.814,28.283
26.153,26.15,25.778,26.428,26.51,24.777
25.91,25.902,25.846,25.216,26.068,26.425
26.091,26.042,26.356,26.191,26.012,26.775
26.145,25.999,26.096,25.092,25.814,26.209
26.086,26.106,26.345,26.636,25.858,25.655
26.143,26.079,25.827,26.725,25.495,25.393
25.245,25.387,25.466,24.798,23.929,24.86
25.901,25.857,25.774,25.473,27.464,24.541
26.231,26.21,26.209,25.808,28.242,26.02
26.141,26.162,26.895,26.599,26.078,26
26.122,26.075,26.203,26.013,25.983,25.685
26.141,26.18,25.664,26.006,26.272,25.841
26.165,26.177,25.889,25.716,25.803,27.932
26.12,26.143,25.813,25.836,26.053,25.321
26.103,26.111,25.869,26.388,26.466,26.316
25.964,25.695,25.925,25.102,25.434,25.746
26.419,26.332,27.007,25.884,26.448,26.379
26.087,26.076,26.085,26.498,26.64,25.152
26.191,25.913,25.802,26.318,26.438,27.321
26.155,26.29,26.547,26.056,26.79,25.901
25.379,25.228,25.105,26.348,25.771,23.01
26.167,26.118,26.163,26.147,26.795,25.927
26.541,26.509,27.079,25.973,25.937,27.855
26.154,26.005,26.19,26.013,25.72,26.631
26.18,25.972,26.043,25.259,25.543,25.807
26.196,26.137,26.816,26.012,26.063,24.943
26.613,26.627,26.47,26.369,24.879,28.811
26.304,26.342,26.461,26.703,25.63,26.254
26.097,26.037,26.35,25.587,25.421,26.85
26.198,26.017,25.98,26.339,27.435,25.396
26.184,26.205,26.35,25.937,25.389,26.174
26.148,26.112,26.557,25.894,26.08,26.717
26.501,26.417,26.805,27.004,27.275,26.742
25.839,25.847,25.759,26.097,25.71,26.046
26.154,26.088,26.049,25.179,24.925,27.102
26.145,26.242,25.659,26.65,25.113,26.844
26.108,26.295,25.63,25.75,25.581,27.353
26.186,26.129,26.891,26.661,25.682,26.662
26.115,26.061,26.343,25.627,26.616,25.643
26.149,26.118,25.82,26.473,25.409,26.066
26.122,26.211,26.581,25.538,25.646,26.996
26.197,26.213,26.326,25.967,26.169,25.976
26.182,26.234,26.388,25.813,27.052,26.67
25.059,25.08,25.535,24.477,26.412,24.832
26.128,26.174,26.119,26.692,26.208,26.422
26.246,26.215,25.94,26.794,26.638,26.234
26.483,26.57,27.108,26.522,26.636,27.278
26.545,26.534,26.383,26.875,25.77,26.682
26.129,26.039,25.469,26.084,25.562,27.501
26.198,26.372,26.05,26.372,26.799,27.618
26.184,26.184,26.255,25.856,26.114,27.538
26.606,26.483,26.606,27.594,28.089,28.467
26.146,26.26,26.14,26.364,27.384,25.65
26.191,26.106,26.55,26.707,26.221,26.703
26.231,26.277,26.177,25.999,26.226,27.276
25.37,25.503,24.845,25.337,25.717,25.641
26.139,26.195,26.032,26.295,26.715,25.537
26.162,26.29,26.415,26.44,24.991,26.145
26.14,26.327,26.299,26.518,26.922,28.68
25.943,25.961,25.757,25.883,25.776,26.821
26.184,26.16,26.301,25.835,26.191,25.997
26.154,26.281,26.327,26.084,25.888,26.705
26.114,26.144,25.905,26.465,26.389,24.448
26.014,26.111,26.114,25.934,25.432,25.817
26.141,25.953,25.848,26.135,26.21,26.333
26.145,25.991,26.203,25.74,26.027,29.632
26.166,26.22,25.523,27.025,26.604,25.031
26.141,26.149,25.784,25.908,26.161,26.489
26.186,26.084,26.309,26.304,26.107,25.48
26.204,26.269,26.45,26.943,26.192,27.416
26.208,26.207,25.388,26.66,26.141,26.174
26.141,26.119,26.084,26.511,25.887,26.421
26.159,26.226,25.864,25.493,26.166,25.796
26.148,26.157,26.167,26.645,25.783,27.031
26.142,26.143,26.01,25.784,26.315,27.763
26.1,26.044,25.763,27.56,27.72,25.824
26.15,26.112,26.261,26.273,25.722,25.022
26.437,26.46,26.246,26.458,26.325,25.953
26.514,26.551,26.617,26.39,26.248,26.154
26.124,26.29,26.702,26.353,26.107,24.935
25.37,25.272,25.403,25.045,24.175,27.491
26.191,26.287,26.36,26.122,26.238,25.711
26.172,26.225,25.908,25.815,25.402,25.003
26.157,25.998,26.393,25.63,25.267,25.494
26.147,25.97,26.457,26.018,25.769,26.994
26.102,26.158,26.053,25.733,26.271,26.084
26.138,26.148,26.051,27,26.14,24.447
26.153,26.147,25.738,26.245,25.847,26.061
26.155,26.151,26.4,26.133,26.509,25.751
26.179,26.135,25.909,26.325,25.578,26.29
26.136,26.131,26.268,26.143,26,25.507
26.129,26.124,25.779,25.167,26.957,26.291
26.132,26.036,26.399,25.969,26.145,26.97
26.113,26.094,25.866,26.386,26.961,26.68
26.112,26.215,26.399,26.406,28.124,25.671
26.118,26.114,26.294,26.498,27.208,25.738
26.16,26.138,25.909,26.403,26.248,23.99
26.105,26.142,26.25,26.754,27.419,25.964
26.201,26.184,26.48,26.875,26.185,26.652
26.173,26.162,26.035,27.133,26.202,26.928
26.168,26.206,26.513,25.352,25.369,27.238
26.219,26.069,26.187,26.868,25.526,26.586
26.123,25.928,25.485,27.003,26.131,25.897
26.151,26.051,25.748,26.134,26.204,25.3
26.164,26.113,25.947,26.273,25.882,26.56
25.575,25.747,24.893,26.179,25.458,24.664
26.177,25.997,26.122,25.837,26.39,26.082
26.158,26.137,26.28,25.41,26.49,26.832
26.232,26.117,26.155,26.798,27.139,25.136
26.306,26.314,26.066,26.188,25.105,25.349
26.181,26.223,26.586,25.854,26.411,27.064
26.477,26.493,26.212,25.468,25.997,24.675
26.29,26.319,25.957,25.99,27.208,27.23
26.149,26.069,26.569,25.277,25.625,25.541
26.196,26.188,26.265,26.095,26.038,26.961
26.178,26.311,26.733,25.835,27.158,26.018
26.178,26.291,26.293,25.611,25.121,26.867
26.208,26.148,26.039,26.385,26.472,25.132
26.212,26.158,25.911,25.253,26.741,26.566
26.172,26.282,26.004,25.6,26.745,24.959
26.149,26.15,26.396,26.076,26.748,25.839
26.136,26.258,26.56,25.308,26.842,25.904
26.14,26.09,26.504,26.822,26.222,25.555
26.128,26.081,26.216,26.164,25.768,25.409
26.128,26.035,26.379,25.797,25.453,26.552
26.142,26.188,25.749,26.381,25.913,25.79
26.193,26.274,25.805,26.634,26.179,25.41
26.179,26.224,26.565,26.056,25.896,26.414
25.034,24.919,25.447,24.929,24.999,22.699
130.28,130.2,130.66,130.03,131.4,129.03
26.133,26.121,26.561,26.646,25.325,27.215
25.924,25.738,25.835,26.334,26.076,27.11
26.102,25.976,25.435,26.472,26.385,27.192
26.118,25.958,26.068,25.643,26.896,26.715
26.168,26.221,25.639,26.193,27.037,27.361
26.086,26.125,26.308,26.978,25.39,26.498
26.173,26.191,26.147,26.982,25.923,27.577
26.097,26.016,25.981,25.911,25.835,25.279
26.139,26.355,25.795,26.284,25.119,25.338
26.188,26.327,26.068,26.203,26.696,26.549
26.133,25.912,26.035,25.841,27.028,26.037
26.28,26.218,26.351,26.159,25.141,25.877
25.711,25.738,25.489,25.256,25.217,23.396
25.415,25.363,25.131,24.816,24.777,24.721
26.171,26.155,25.798,27.077,26.402,25.962
26.102,26.083,25.699,26.005,26.849,24.999
27.484,27.386,27.78,27.842,26.969,28.124
26.202,26.427,26.327,26.461,25.398,26.463
26.16,26.294,25.986,26.088,26.376,26.279
26.138,26.365,25.429,26.536,25.683,25.427
26.291,26.303,26.582,26.646,26.542,25.375
26.496,26.59,25.669,26.676,26.534,27.091
25.554,25.544,25.825,25.369,25.365,25.706
25.576,25.645,25.537,25.045,27.243,24.408
25.55,25.477,25.589,25.897,26.263,26.31
19.384,19.462,19.669,20.004,19.054,20.181
18.856,18.832,18.875,18.988,19.162,18.186
18.866,18.982,19.232,17.815,19.118,20.485
25.59,25.583,25.532,25.544,24.38,25.48
26.342,26.238,26.66,25.902,26.578,26.293
25.138,25.135,25.167,25.356,26.264,23.582
19.291,19.178,19.113,19.05,21.13,18.653
